,label,image
Climacograptus pauperatus,103474,image.jpg
Climacograptus pauperatus,103474,image0001.jpg
Climacograptus pauperatus,103474,image0002.jpg
Climacograptus pauperatus,103474,image0003.jpg
Climacograptus pauperatus,103474,image0004.jpg
Climacograptus pauperatus,103474,image0005.jpg
Climacograptus pauperatus,103474,image0006.jpg
Climacograptus pauperatus,103474,image0007.jpg
Climacograptus pauperatus,103474,image0008.jpg
Climacograptus pauperatus,103474,image0009.jpg
Climacograptus pauperatus,103474,image0010.jpg
Climacograptus pauperatus,103474,image0011.jpg
Climacograptus pauperatus,103474,image0012.jpg
Climacograptus pauperatus,103474,image0013.jpg
Climacograptus pauperatus,103474,image0014.jpg
Climacograptus pauperatus,103474,image0015.jpg
Climacograptus pauperatus,103475,HXU_4469.jpg
Climacograptus pauperatus,103475,HXU_4470.jpg
Climacograptus pauperatus,103475,HXU_4471.jpg
Climacograptus pauperatus,103475,HXU_4472.jpg
Climacograptus pauperatus,103475,HXU_4473.jpg
Climacograptus pauperatus,103475,HXU_4474.jpg
Climacograptus pauperatus,103475,HXU_4475.jpg
Climacograptus pauperatus,103475,HXU_4476.jpg
Climacograptus pauperatus,103475,HXU_4477.jpg
Climacograptus pauperatus,103475,HXU_4478.jpg
Climacograptus pauperatus,103475,HXU_4479.jpg
Climacograptus pauperatus,103475,HXU_4480.jpg
Climacograptus pauperatus,103475,HXU_4481.jpg
Climacograptus pauperatus,103475,image.jpg
Climacograptus pauperatus,103475,image0001.jpg
Climacograptus pauperatus,103475,image0002.jpg
Climacograptus pauperatus,103475,image0003.jpg
Climacograptus pauperatus,103475,image0004.jpg
Climacograptus pauperatus,103475,image0005.jpg
Climacograptus pauperatus,103475,image0006.jpg
Climacograptus pauperatus,103475,image0007.jpg
Climacograptus pauperatus,103475,image0008.jpg
Climacograptus pauperatus,103475,image0009.jpg
Climacograptus pauperatus,103475,image0010.jpg
Climacograptus pauperatus,103475,image0011.jpg
Climacograptus pauperatus,103476,HXU_4482.jpg
Climacograptus pauperatus,103476,HXU_4483.jpg
Climacograptus pauperatus,103476,HXU_4484.jpg
Climacograptus pauperatus,103476,HXU_4485.jpg
Climacograptus pauperatus,103476,HXU_4486.jpg
Climacograptus pauperatus,103476,HXU_4487.jpg
Climacograptus pauperatus,103476,HXU_4488.jpg
Climacograptus pauperatus,103476,Shot_201907120948480874.jpg
Climacograptus pauperatus,103476,Shot_201907120949190653.jpg
Climacograptus pauperatus,103476,Shot_201907120949490324.jpg
Climacograptus pauperatus,103476,Shot_201907120950210757.jpg
Climacograptus pauperatus,103476,Shot_201907120950440704.jpg
Climacograptus pauperatus,103476,Shot_201907120951020894.jpg
Climacograptus pauperatus,103476,Shot_201907120951260107.jpg
Climacograptus pauperatus,103476,Shot_201907120951500490.jpg
Climacograptus pauperatus,103476,Shot_201907120952270103.jpg
Climacograptus pauperatus,103476,Shot_201907120952580709.jpg
Climacograptus pauperatus,103476,Shot_201907120953190753.jpg
Climacograptus pauperatus,103517 103518,HXU_4804.jpg
Climacograptus pauperatus,103517 103518,HXU_4805.jpg
Climacograptus pauperatus,103517 103518,HXU_4806.jpg
Climacograptus pauperatus,103517 103518,HXU_4807.jpg
Climacograptus pauperatus,103517 103518,HXU_4808.jpg
Climacograptus pauperatus,103517 103518,HXU_4809.jpg
Climacograptus pauperatus,103517 103518,HXU_4810.jpg
Climacograptus pauperatus,103517 103518,HXU_4811.jpg
Climacograptus pauperatus,103517 103518,HXU_4812.jpg
Climacograptus pauperatus,103517 103518,HXU_4813.jpg
Climacograptus pauperatus,103517 103518,HXU_4814.jpg
Climacograptus pauperatus,103517 103518,HXU_4815.jpg
Climacograptus pauperatus,103517 103518,HXU_4816.jpg
Climacograptus pauperatus,103517 103518,image0206.jpg
Climacograptus pauperatus,103517 103518,image0207.jpg
Climacograptus pauperatus,103517 103518,image0208.jpg
Climacograptus pauperatus,103517 103518,image0209.jpg
Climacograptus pauperatus,103517 103518,image0220.jpg
Climacograptus pauperatus,103517 103518,image0221.jpg
Climacograptus pauperatus,103517 103518,image0222.jpg
Climacograptus pauperatus,103517 103518,image0223.jpg
Climacograptus pauperatus,103517 103518,image0224.jpg
Climacograptus pauperatus,103517 103518,image0225.jpg
Climacograptus pauperatus,103517 103518,image0226.jpg
Climacograptus pauperatus,103517 103518,image0227.jpg
Climacograptus pauperatus,103517 103518,image0228.jpg
Climacograptus pauperatus,103517 103518,image0229.jpg
Climacograptus pauperatus,103517 103518,image0230.jpg
Climacograptus pauperatus,103517 103518,image0231.jpg
Climacograptus pauperatus,103517 103518,image0232.jpg
Climacograptus pauperatus,103517 103518,image0233.jpg
Climacograptus pauperatus,103517 103518,image0234.jpg
Climacograptus pauperatus,103517 103518,image0235.jpg
Climacograptus pauperatus,103517 103518,image0236.jpg
Cryptograptus arcticus,106354,20190929am_023.jpg
Cryptograptus arcticus,106354,20190929am_024.jpg
Cryptograptus arcticus,106354,20190929am_025.jpg
Cryptograptus arcticus,106354,20190929am_026.jpg
Cryptograptus arcticus,106354,20190929am_027.jpg
Cryptograptus arcticus,106354,20190929am_028.jpg
Cryptograptus arcticus,106354,20190929am_029.jpg
Cryptograptus arcticus,106354,20190929am_030.jpg
Cryptograptus arcticus,106354,20190929am_031.jpg
Cryptograptus arcticus,106354,20190929am_032.jpg
Cryptograptus arcticus,106354,HXU_8395.jpg
Cryptograptus arcticus,106354,HXU_8396.jpg
Cryptograptus arcticus,106354,HXU_8397.jpg
Cryptograptus arcticus,106354,HXU_8404.jpg
Cryptograptus arcticus,106354,HXU_8405.jpg
Cryptograptus arcticus,106354,HXU_8406.jpg
Cryptograptus arcticus,106354,HXU_8407.jpg
Cryptograptus arcticus,106354,HXU_8408.jpg
Cryptograptus arcticus,106355,20190917am_110.jpg
Cryptograptus arcticus,106355,20190917am_111.jpg
Cryptograptus arcticus,106355,20190917am_112.jpg
Cryptograptus arcticus,106355,20190917am_113.jpg
Cryptograptus arcticus,106355,20190917am_114.jpg
Cryptograptus arcticus,106355,20190917am_115.jpg
Cryptograptus arcticus,106355,20190917am_116.jpg
Cryptograptus arcticus,106355,20190917am_117.jpg
Cryptograptus arcticus,106355,20190917am_118.jpg
Cryptograptus arcticus,106355,20190917am_119.jpg
Cryptograptus arcticus,106355,HXU_7000.jpg
Cryptograptus arcticus,106355,HXU_7006.jpg
Cryptograptus arcticus,106355,HXU_7007.jpg
Cryptograptus arcticus,106355,HXU_7008.jpg
Cryptograptus arcticus,106355,HXU_7010.jpg
Cryptograptus arcticus,106356,20190924am_064.jpg
Cryptograptus arcticus,106356,20190924am_065.jpg
Cryptograptus arcticus,106356,20190924am_066.jpg
Cryptograptus arcticus,106356,20190924am_067.jpg
Cryptograptus arcticus,106356,20190924am_068.jpg
Cryptograptus arcticus,106356,20190924am_069.jpg
Cryptograptus arcticus,106356,20190924am_070.jpg
Cryptograptus arcticus,106356,20190924am_071.jpg
Cryptograptus arcticus,106356,20190924am_072.jpg
Cryptograptus arcticus,106356,20190924am_073.jpg
Cryptograptus arcticus,106356,HXU_8032.jpg
Cryptograptus arcticus,106356,HXU_8033.jpg
Cryptograptus arcticus,106356,HXU_8034.jpg
Cryptograptus arcticus,106356,HXU_8035.jpg
Cryptograptus arcticus,106356,HXU_8036.jpg
Cryptograptus arcticus,106357,20190929am_044.jpg
Cryptograptus arcticus,106357,20190929am_045.jpg
Cryptograptus arcticus,106357,20190929am_046.jpg
Cryptograptus arcticus,106357,20190929am_047.jpg
Cryptograptus arcticus,106357,20190929am_048.jpg
Cryptograptus arcticus,106357,20190929am_049.jpg
Cryptograptus arcticus,106357,20190929am_050.jpg
Cryptograptus arcticus,106357,20190929am_051.jpg
Cryptograptus arcticus,106357,20190929am_052.jpg
Cryptograptus arcticus,106357,20190929am_053.jpg
Cryptograptus arcticus,106357,HXU_8409.jpg
Cryptograptus arcticus,106357,HXU_8410.jpg
Cryptograptus arcticus,106357,HXU_8411.jpg
Cryptograptus arcticus,106357,HXU_8412.jpg
Cryptograptus arcticus,106357,HXU_8413.jpg
Cryptograptus arcticus,106357,HXU_8414.jpg
Cryptograptus arcticus,106357,HXU_8415.jpg
Cryptograptus arcticus,106358,20190929am_064.jpg
Cryptograptus arcticus,106358,20190929am_065.jpg
Cryptograptus arcticus,106358,20190929am_066.jpg
Cryptograptus arcticus,106358,20190929am_067.jpg
Cryptograptus arcticus,106358,20190929am_068.jpg
Cryptograptus arcticus,106358,20190929am_070.jpg
Cryptograptus arcticus,106358,20190929am_071.jpg
Cryptograptus arcticus,106358,20190929am_072.jpg
Cryptograptus arcticus,106358,20190929am_073.jpg
Cryptograptus arcticus,106358,20190929am_074.jpg
Cryptograptus arcticus,106358,HXU_8428.jpg
Cryptograptus arcticus,106358,HXU_8429.jpg
Cryptograptus arcticus,106358,HXU_8430.jpg
Cryptograptus arcticus,106358,HXU_8431.jpg
Cryptograptus arcticus,106358,HXU_8432.jpg
Cryptograptus arcticus,106358,HXU_8433.jpg
Cryptograptus arcticus,106358,HXU_8434.jpg
Cryptograptus arcticus,106359,20190929am_075.jpg
Cryptograptus arcticus,106359,20190929am_076.jpg
Cryptograptus arcticus,106359,20190929am_077.jpg
Cryptograptus arcticus,106359,20190929am_078.jpg
Cryptograptus arcticus,106359,20190929am_079.jpg
Cryptograptus arcticus,106359,20190929am_080.jpg
Cryptograptus arcticus,106359,20190929am_081.jpg
Cryptograptus arcticus,106359,20190929am_082.jpg
Cryptograptus arcticus,106359,20190929am_083.jpg
Cryptograptus arcticus,106359,20190929am_084.jpg
Cryptograptus arcticus,106359,HXU_8435.jpg
Cryptograptus arcticus,106359,HXU_8436.jpg
Cryptograptus arcticus,106359,HXU_8437.jpg
Cryptograptus arcticus,106359,HXU_8438.jpg
Cryptograptus arcticus,106359,HXU_8439.jpg
Cryptograptus arcticus,106359,HXU_8441.jpg
Cryptograptus arcticus,106360,20190929am_033.jpg
Cryptograptus arcticus,106360,20190929am_034.jpg
Cryptograptus arcticus,106360,20190929am_035.jpg
Cryptograptus arcticus,106360,20190929am_036.jpg
Cryptograptus arcticus,106360,20190929am_037.jpg
Cryptograptus arcticus,106360,20190929am_038.jpg
Cryptograptus arcticus,106360,20190929am_039.jpg
Cryptograptus arcticus,106360,20190929am_040.jpg
Cryptograptus arcticus,106360,20190929am_041.jpg
Cryptograptus arcticus,106360,20190929am_042.jpg
Cryptograptus arcticus,106360,20190929am_043.jpg
Cryptograptus arcticus,106360,HXU_8395.jpg
Cryptograptus arcticus,106360,HXU_8396.jpg
Cryptograptus arcticus,106360,HXU_8397.jpg
Cryptograptus arcticus,106360,HXU_8404.jpg
Cryptograptus arcticus,106360,HXU_8405.jpg
Cryptograptus arcticus,106360,HXU_8406.jpg
Cryptograptus arcticus,106360,HXU_8407.jpg
Cryptograptus arcticus,106360,HXU_8408.jpg
Cryptograptus arcticus,106361,20190929am_085.jpg
Cryptograptus arcticus,106361,20190929am_086.jpg
Cryptograptus arcticus,106361,20190929am_087.jpg
Cryptograptus arcticus,106361,20190929am_088.jpg
Cryptograptus arcticus,106361,20190929am_089.jpg
Cryptograptus arcticus,106361,20190929am_090.jpg
Cryptograptus arcticus,106361,20190929am_091.jpg
Cryptograptus arcticus,106361,20190929am_092.jpg
Cryptograptus arcticus,106361,20190929am_093.jpg
Cryptograptus arcticus,106361,20190929am_094.jpg
Cryptograptus arcticus,106361,HXU_8435.jpg
Cryptograptus arcticus,106361,HXU_8442.jpg
Cryptograptus arcticus,106361,HXU_8443.jpg
Cryptograptus arcticus,106361,HXU_8444.jpg
Cryptograptus arcticus,106361,HXU_8445.jpg
Cryptograptus arcticus,106361,HXU_8446.jpg
Cryptograptus arcticus,106362,20190929am_095.jpg
Cryptograptus arcticus,106362,20190929am_096.jpg
Cryptograptus arcticus,106362,20190929am_097.jpg
Cryptograptus arcticus,106362,20190929am_098.jpg
Cryptograptus arcticus,106362,20190929am_099.jpg
Cryptograptus arcticus,106362,20190929am_100.jpg
Cryptograptus arcticus,106362,20190929am_101.jpg
Cryptograptus arcticus,106362,20190929am_102.jpg
Cryptograptus arcticus,106362,20190929am_103.jpg
Cryptograptus arcticus,106362,20190929am_104.jpg
Cryptograptus arcticus,106362,HXU_8447.jpg
Cryptograptus arcticus,106362,HXU_8448.jpg
Cryptograptus arcticus,106362,HXU_8449.jpg
Cryptograptus arcticus,106362,HXU_8450.jpg
Cryptograptus arcticus,106362,HXU_8451.jpg
Cryptograptus arcticus,106362,HXU_8453.jpg
Cryptograptus arcticus,106362,HXU_8454.jpg
Cryptograptus arcticus,106363,20190911pm_093.jpg
Cryptograptus arcticus,106363,20190911pm_094.jpg
Cryptograptus arcticus,106363,20190911pm_095.jpg
Cryptograptus arcticus,106363,20190911pm_096.jpg
Cryptograptus arcticus,106363,20190911pm_097.jpg
Cryptograptus arcticus,106363,20190911pm_098.jpg
Cryptograptus arcticus,106363,20190911pm_099.jpg
Cryptograptus arcticus,106363,20190911pm_100.jpg
Cryptograptus arcticus,106363,20190911pm_101.jpg
Cryptograptus arcticus,106363,20190911pm_102.jpg
Cryptograptus arcticus,106363,HXU_6464.jpg
Cryptograptus arcticus,106363,HXU_6465.jpg
Cryptograptus arcticus,106363,HXU_6466.jpg
Cryptograptus arcticus,106363,HXU_6467.jpg
Cryptograptus arcticus,106363,HXU_6469.jpg
Cryptograptus arcticus,106364,20190929am_105.jpg
Cryptograptus arcticus,106364,20190929am_106.jpg
Cryptograptus arcticus,106364,20190929am_107.jpg
Cryptograptus arcticus,106364,20190929am_108.jpg
Cryptograptus arcticus,106364,20190929am_109.jpg
Cryptograptus arcticus,106364,20190929am_110.jpg
Cryptograptus arcticus,106364,20190929am_111.jpg
Cryptograptus arcticus,106364,20190929am_112.jpg
Cryptograptus arcticus,106364,20190929am_113.jpg
Cryptograptus arcticus,106364,20190929am_114.jpg
Cryptograptus arcticus,106364,HXU_8455.jpg
Cryptograptus arcticus,106364,HXU_8456.jpg
Cryptograptus arcticus,106364,HXU_8457.jpg
Cryptograptus arcticus,106364,HXU_8458.jpg
Cryptograptus arcticus,106364,HXU_8459.jpg
Cryptograptus arcticus,106364,HXU_8460.jpg
Cryptograptus arcticus,106364,HXU_8461.jpg
Cryptograptus arcticus,106364,HXU_8462.jpg
Cryptograptus arcticus,106364,HXU_8463.jpg
Cryptograptus arcticus,106364,HXU_8464.jpg
Cryptograptus arcticus,106364,HXU_8465.jpg
Cryptograptus arcticus,106364,HXU_8466.jpg
Cryptograptus arcticus,106364,HXU_8467.jpg
Cryptograptus arcticus,106364,HXU_8468.jpg
Cryptograptus arcticus,106364,HXU_8469.jpg
Cryptograptus arcticus,106364,HXU_8470.jpg
Cryptograptus arcticus,106365,20190929am_125.jpg
Cryptograptus arcticus,106365,20190929am_126.jpg
Cryptograptus arcticus,106365,20190929am_127.jpg
Cryptograptus arcticus,106365,20190929am_128.jpg
Cryptograptus arcticus,106365,20190929am_129.jpg
Cryptograptus arcticus,106365,20190929am_130.jpg
Cryptograptus arcticus,106365,20190929am_131.jpg
Cryptograptus arcticus,106365,20190929am_132.jpg
Cryptograptus arcticus,106365,20190929am_133.jpg
Cryptograptus arcticus,106365,20190929am_134.jpg
Cryptograptus arcticus,106365,HXU_8471.jpg
Cryptograptus arcticus,106365,HXU_8472.jpg
Cryptograptus arcticus,106365,HXU_8473.jpg
Cryptograptus arcticus,106365,HXU_8474.jpg
Cryptograptus arcticus,106365,HXU_8475.jpg
Cryptograptus arcticus,106365,HXU_8477.jpg
Cryptograptus arcticus,106365,HXU_8478.jpg
Cryptograptus arcticus,106365,HXU_8479.jpg
Cryptograptus arcticus,106365,HXU_8480.jpg
Cryptograptus arcticus,106366,20190929am_136.jpg
Cryptograptus arcticus,106366,20190929am_137.jpg
Cryptograptus arcticus,106366,20190929am_138.jpg
Cryptograptus arcticus,106366,20190929am_139.jpg
Cryptograptus arcticus,106366,20190929am_140.jpg
Cryptograptus arcticus,106366,20190929am_141.jpg
Cryptograptus arcticus,106366,20190929am_142.jpg
Cryptograptus arcticus,106366,20190929am_143.jpg
Cryptograptus arcticus,106366,20190929am_144.jpg
Cryptograptus arcticus,106366,20190929am_145.jpg
Cryptograptus arcticus,106366,HXU_8481.jpg
Cryptograptus arcticus,106366,HXU_8482.jpg
Cryptograptus arcticus,106366,HXU_8483.jpg
Cryptograptus arcticus,106366,HXU_8484.jpg
Cryptograptus arcticus,106366,HXU_8485.jpg
Cryptograptus arcticus,106366,HXU_8486.jpg
Cryptograptus arcticus,106366,HXU_8487.jpg
Cryptograptus arcticus,106366,HXU_8488.jpg
Cryptograptus arcticus,106367,20190929pm_.jpg
Cryptograptus arcticus,106367,20190929pm_001.jpg
Cryptograptus arcticus,106367,20190929pm_002.jpg
Cryptograptus arcticus,106367,20190929pm_003.jpg
Cryptograptus arcticus,106367,20190929pm_004.jpg
Cryptograptus arcticus,106367,20190929pm_005.jpg
Cryptograptus arcticus,106367,20190929pm_006.jpg
Cryptograptus arcticus,106367,20190929pm_007.jpg
Cryptograptus arcticus,106367,20190929pm_008.jpg
Cryptograptus arcticus,106367,20190929pm_009.jpg
Cryptograptus arcticus,106367,HXU_8489.jpg
Cryptograptus arcticus,106367,HXU_8490.jpg
Cryptograptus arcticus,106367,HXU_8491.jpg
Cryptograptus arcticus,106367,HXU_8492.jpg
Cryptograptus arcticus,106367,HXU_8493.jpg
Cryptograptus arcticus,106367,HXU_8494.jpg
Cryptograptus arcticus,106367,HXU_8495.jpg
Cryptograptus arcticus,106367,HXU_8496.jpg
Cryptograptus arcticus,106368,20190929pm_020.jpg
Cryptograptus arcticus,106368,20190929pm_021.jpg
Cryptograptus arcticus,106368,20190929pm_022.jpg
Cryptograptus arcticus,106368,20190929pm_023.jpg
Cryptograptus arcticus,106368,20190929pm_024.jpg
Cryptograptus arcticus,106368,20190929pm_025.jpg
Cryptograptus arcticus,106368,20190929pm_026.jpg
Cryptograptus arcticus,106368,20190929pm_027.jpg
Cryptograptus arcticus,106368,20190929pm_028.jpg
Cryptograptus arcticus,106368,20190929pm_029.jpg
Cryptograptus arcticus,106368,HXU_8502.jpg
Cryptograptus arcticus,106368,HXU_8503.jpg
Cryptograptus arcticus,106368,HXU_8504.jpg
Cryptograptus arcticus,106368,HXU_8505.jpg
Cryptograptus arcticus,106368,HXU_8506.jpg
Cryptograptus arcticus,106368,HXU_8507.jpg
Cryptograptus arcticus,106368,HXU_8509.jpg
Cryptograptus arcticus,106369,20190911pm_103.jpg
Cryptograptus arcticus,106369,20190911pm_104.jpg
Cryptograptus arcticus,106369,20190911pm_105.jpg
Cryptograptus arcticus,106369,20190911pm_106.jpg
Cryptograptus arcticus,106369,20190911pm_107.jpg
Cryptograptus arcticus,106369,20190911pm_108.jpg
Cryptograptus arcticus,106369,20190911pm_109.jpg
Cryptograptus arcticus,106369,20190911pm_110.jpg
Cryptograptus arcticus,106369,20190911pm_111.jpg
Cryptograptus arcticus,106369,20190911pm_112.jpg
Cryptograptus arcticus,106369,20190911pm_113.jpg
Cryptograptus arcticus,106369,20190911pm_114.jpg
Cryptograptus arcticus,106369,20190911pm_115.jpg
Cryptograptus arcticus,106369,HXU_6464.jpg
Cryptograptus arcticus,106369,HXU_6465.jpg
Cryptograptus arcticus,106369,HXU_6466.jpg
Cryptograptus arcticus,106369,HXU_6473.jpg
Cryptograptus arcticus,106369,HXU_6474.jpg
Cryptograptus arcticus,106369,HXU_6475.jpg
Cryptograptus arcticus,106370,20190929am_115.jpg
Cryptograptus arcticus,106370,20190929am_116.jpg
Cryptograptus arcticus,106370,20190929am_117.jpg
Cryptograptus arcticus,106370,20190929am_118.jpg
Cryptograptus arcticus,106370,20190929am_119.jpg
Cryptograptus arcticus,106370,20190929am_120.jpg
Cryptograptus arcticus,106370,20190929am_121.jpg
Cryptograptus arcticus,106370,20190929am_122.jpg
Cryptograptus arcticus,106370,20190929am_123.jpg
Cryptograptus arcticus,106370,20190929am_124.jpg
Cryptograptus arcticus,106370,HXU_8455.jpg
Cryptograptus arcticus,106370,HXU_8456.jpg
Cryptograptus arcticus,106370,HXU_8457.jpg
Cryptograptus arcticus,106370,HXU_8458.jpg
Cryptograptus arcticus,106370,HXU_8459.jpg
Cryptograptus arcticus,106370,HXU_8460.jpg
Cryptograptus arcticus,106370,HXU_8461.jpg
Cryptograptus arcticus,106370,HXU_8462.jpg
Cryptograptus arcticus,106370,HXU_8463.jpg
Cryptograptus arcticus,106370,HXU_8464.jpg
Cryptograptus arcticus,106370,HXU_8465.jpg
Cryptograptus arcticus,106370,HXU_8466.jpg
Cryptograptus arcticus,106370,HXU_8467.jpg
Cryptograptus arcticus,106370,HXU_8468.jpg
Cryptograptus arcticus,106370,HXU_8469.jpg
Cryptograptus arcticus,106370,HXU_8470.jpg
Cryptograptus arcticus,106371,20190929pm_010.jpg
Cryptograptus arcticus,106371,20190929pm_011.jpg
Cryptograptus arcticus,106371,20190929pm_012.jpg
Cryptograptus arcticus,106371,20190929pm_013.jpg
Cryptograptus arcticus,106371,20190929pm_014.jpg
Cryptograptus arcticus,106371,20190929pm_015.jpg
Cryptograptus arcticus,106371,20190929pm_016.jpg
Cryptograptus arcticus,106371,20190929pm_017.jpg
Cryptograptus arcticus,106371,20190929pm_018.jpg
Cryptograptus arcticus,106371,20190929pm_019.jpg
Cryptograptus arcticus,106371,HXU_8489.jpg
Cryptograptus arcticus,106371,HXU_8497.jpg
Cryptograptus arcticus,106371,HXU_8498.jpg
Cryptograptus arcticus,106371,HXU_8499.jpg
Cryptograptus arcticus,106371,HXU_8501.jpg
Cryptograptus arcticus,106372,20190929pm_030.jpg
Cryptograptus arcticus,106372,20190929pm_031.jpg
Cryptograptus arcticus,106372,20190929pm_032.jpg
Cryptograptus arcticus,106372,20190929pm_033.jpg
Cryptograptus arcticus,106372,20190929pm_034.jpg
Cryptograptus arcticus,106372,20190929pm_035.jpg
Cryptograptus arcticus,106372,20190929pm_036.jpg
Cryptograptus arcticus,106372,20190929pm_037.jpg
Cryptograptus arcticus,106372,20190929pm_038.jpg
Cryptograptus arcticus,106372,20190929pm_039.jpg
Cryptograptus arcticus,106372,20190929pm_040.jpg
Cryptograptus arcticus,106372,20190929pm_041.jpg
Cryptograptus arcticus,106372,20190929pm_042.jpg
Cryptograptus arcticus,106372,20190929pm_043.jpg
Cryptograptus arcticus,106372,HXU_8510.jpg
Cryptograptus arcticus,106372,HXU_8511.jpg
Cryptograptus arcticus,106372,HXU_8512.jpg
Cryptograptus arcticus,106372,HXU_8513.jpg
Cryptograptus arcticus,106372,HXU_8514.jpg
Cryptograptus arcticus,106372,HXU_8515.jpg
Cryptograptus arcticus,106372,HXU_8516.jpg
Cryptograptus arcticus,106372,HXU_8517.jpg
Cryptograptus arcticus,106372,HXU_8518.jpg
Cryptograptus arcticus,106372,HXU_8519.jpg
Cryptograptus arcticus,106373,20190929pm_044.jpg
Cryptograptus arcticus,106373,20190929pm_045.jpg
Cryptograptus arcticus,106373,20190929pm_046.jpg
Cryptograptus arcticus,106373,20190929pm_047.jpg
Cryptograptus arcticus,106373,20190929pm_048.jpg
Cryptograptus arcticus,106373,20190929pm_049.jpg
Cryptograptus arcticus,106373,20190929pm_050.jpg
Cryptograptus arcticus,106373,20190929pm_051.jpg
Cryptograptus arcticus,106373,20190929pm_052.jpg
Cryptograptus arcticus,106373,20190929pm_053.jpg
Cryptograptus arcticus,106373,20190929pm_054.jpg
Cryptograptus arcticus,106373,HXU_8521.jpg
Cryptograptus arcticus,106373,HXU_8522.jpg
Cryptograptus arcticus,106373,HXU_8523.jpg
Cryptograptus arcticus,106373,HXU_8524.jpg
Cryptograptus arcticus,106373,HXU_8525.jpg
Cryptograptus arcticus,106373,HXU_8527.jpg
Cryptograptus arcticus,106373,HXU_8528.jpg
Cryptograptus arcticus,106373,HXU_8529.jpg
Cryptograptus arcticus,106373,HXU_8531.jpg
Cryptograptus arcticus,106373,HXU_8533.jpg
Cryptograptus arcticus,106373,HXU_8536.jpg
Cryptograptus arcticus,106373,HXU_8537.jpg
Cryptograptus arcticus,106373,HXU_8538.jpg
Cryptograptus arcticus,106374,20190929pm_055.jpg
Cryptograptus arcticus,106374,20190929pm_056.jpg
Cryptograptus arcticus,106374,20190929pm_057.jpg
Cryptograptus arcticus,106374,20190929pm_058.jpg
Cryptograptus arcticus,106374,20190929pm_059.jpg
Cryptograptus arcticus,106374,20190929pm_060.jpg
Cryptograptus arcticus,106374,20190929pm_061.jpg
Cryptograptus arcticus,106374,20190929pm_062.jpg
Cryptograptus arcticus,106374,20190929pm_063.jpg
Cryptograptus arcticus,106374,20190929pm_064.jpg
Cryptograptus arcticus,106374,HXU_8539.jpg
Cryptograptus arcticus,106374,HXU_8540.jpg
Cryptograptus arcticus,106374,HXU_8541.jpg
Cryptograptus arcticus,106374,HXU_8542.jpg
Cryptograptus arcticus,106374,HXU_8544.jpg
Cryptograptus arcticus,106374,HXU_8546.jpg
Cryptograptus arcticus,106374,HXU_8547.jpg
Cryptograptus arcticus,106374,HXU_8548.jpg
Cryptograptus arcticus,106374,HXU_8549.jpg
Cryptograptus arcticus,106374,HXU_8550.jpg
Cryptograptus arcticus,106374,HXU_8551.jpg
Cryptograptus arcticus,106375,20190929pm_065.jpg
Cryptograptus arcticus,106375,20190929pm_066.jpg
Cryptograptus arcticus,106375,20190929pm_067.jpg
Cryptograptus arcticus,106375,20190929pm_068.jpg
Cryptograptus arcticus,106375,20190929pm_069.jpg
Cryptograptus arcticus,106375,20190929pm_070.jpg
Cryptograptus arcticus,106375,20190929pm_071.jpg
Cryptograptus arcticus,106375,20190929pm_072.jpg
Cryptograptus arcticus,106375,20190929pm_073.jpg
Cryptograptus arcticus,106375,20190929pm_074.jpg
Cryptograptus arcticus,106375,HXU_8554.jpg
Cryptograptus arcticus,106375,HXU_8555.jpg
Cryptograptus arcticus,106375,HXU_8556.jpg
Cryptograptus arcticus,106375,HXU_8557.jpg
Cryptograptus arcticus,106375,HXU_8558.jpg
Cryptograptus arcticus,106375,HXU_8559.jpg
Cryptograptus arcticus,106375,HXU_8561.jpg
Cryptograptus arcticus,106375,HXU_8562.jpg
Cryptograptus marcidus,106378,20190929pm_0013.jpg
Cryptograptus marcidus,106378,20190929pm_0014.jpg
Cryptograptus marcidus,106378,20190929pm_0015.jpg
Cryptograptus marcidus,106378,20190929pm_0016.jpg
Cryptograptus marcidus,106378,20190929pm_0017.jpg
Cryptograptus marcidus,106378,20190929pm_0018.jpg
Cryptograptus marcidus,106378,20190929pm_0019.jpg
Cryptograptus marcidus,106378,20190929pm_0020.jpg
Cryptograptus marcidus,106378,20190929pm_0021.jpg
Cryptograptus marcidus,106378,20190929pm_0022.jpg
Cryptograptus marcidus,106378,HXU_8588.jpg
Cryptograptus marcidus,106378,HXU_8590.jpg
Cryptograptus marcidus,106378,HXU_8591.jpg
Cryptograptus marcidus,106378,HXU_8592.jpg
Cryptograptus marcidus,106378,HXU_8593.jpg
Cryptograptus marcidus,106378,HXU_8594.jpg
Cryptograptus marcidus,106378,HXU_8595.jpg
Cryptograptus marcidus,106378,HXU_8596.jpg
Cryptograptus marcidus,106378,HXU_8597.jpg
Cryptograptus marcidus,106379,20190929pm_0033.jpg
Cryptograptus marcidus,106379,20190929pm_0034.jpg
Cryptograptus marcidus,106379,20190929pm_0035.jpg
Cryptograptus marcidus,106379,20190929pm_0036.jpg
Cryptograptus marcidus,106379,20190929pm_0037.jpg
Cryptograptus marcidus,106379,20190929pm_0038.jpg
Cryptograptus marcidus,106379,20190929pm_0039.jpg
Cryptograptus marcidus,106379,20190929pm_0040.jpg
Cryptograptus marcidus,106379,20190929pm_0041.jpg
Cryptograptus marcidus,106379,20190929pm_0042.jpg
Cryptograptus marcidus,106379,HXU_8614.jpg
